NO	phoneno	new accountno	new business name	new business type	CAT 1	CAT 2	CAT 3	CAT 4	CAT 5	CAT 6	new suburb	new buss category	new 2021 bill amount	acctual arrears	new outstanding amount	DIVISION	new payment
2484	20200002917	AYW14011007006	HERITAGE FRESH FOOD	RESTAURANTS	29	212	1061	1061	1061	1061	TESANO	C	1000	1000	1500	14	500
2485	20200002918	AYW14011005005	LA PLANNETTE I'VOIRE	RESTAURANTS	29	212	1061	1061	1061	1061	TESANO	C	1000	0	1000	14	0
2486	20200002919	AYW14011007019	HERITAGE RESH FOOD LTD.	RESTAURANTS	29	212	1061	1061	1061	1061	TESANO	C	1000	0	1000	14	0
2487	20200002920	AYW14114011002	AUNTIE NANA'S PLACE	RESTAURANTS	29	212	1061	1061	1061	1061	DZORWULU	C	1000	0	1000	14	0
2488	20200002921	AYW14192006001	SMOLLEN SKY'S RESTAURANT	RESTAURANTS	29	212	1061	1061	1061	1061	AIRPORT WEST	C	1000	0	1000	14	0
2489	20200002922	AYW14153012002	STARBITES	RESTAURANTS	29	212	1061	1061	1061	1061	AIRPORT WEST	C	1000	0	1000	14	0
2490	20200002923	AYW14003001005	ALADDIN TURKISH RESTAURANT	RESTAURANTS	29	212	1061	1061	1061	1061	TESANO	C	1000	0	1000	14	0
2491	20200002924	AYW14181005004	ZARA KITCHING	RESTAURANTS	29	212	1061	1061	1061	1061	AIRPORT WEST	C	1000	1000	1000	14	1000
2492	20200002925	AYW14153003009	ITO-YA RESTAURANT	RESTAURANTS	29	212	1061	1061	1061	1061	AIRPORT WEST	C	1000	0	1000	14	0
2493	20200002926	AYW14199007001	MUG & THYME	RESTAURANTS	29	212	1061	1061	1061	1061	AIRPORT WEST	C	1000	0	1000	14	0
2494	20200002927	AYW14175015002	SWEET PEPPER	RESTAURANTS	29	212	1061	1061	1061	1061	AIRPORT WEST	C	1000	0	1000	14	0
2495	20200002928	AYW14126007001	FORK & BELLY	RESTAURANTS	29	212	1061	1061	1061	1061	DZORWULU	C	1000	0	1000	14	0
2496	20200002929	AYW14021003002	DIMEANSA	RESTAURANTS	29	212	1061	1061	1061	1061	ABELENKPE	C	1000	0	1000	14	0
2497	20200002930	AYW14115006002	AUNTIE NUNA'S PLACE	RESTAURANTS	29	212	1061	1061	1061	1061	DZORWULU	C	1000	0	1000	14	0
2498	20200002931	AYW14003008003	J. S. LOUNGE RESTAUANT	RESTAURANTS	29	212	1061	1061	1061	1061	ABELENKPE	C	1000	0	1000	14	0
2499	20200002944	AYW13006004002	SAFARI BITE (PILLS & TAB BUILDING)	RESTAURANTS	29	212	1061	1061	1061	1061	EAST LEGON	C	1000	0	1000	13	0
2500	20200002945	AYW13012007003	DONER KEBAB	RESTAURANTS	29	212	1061	1061	1061	1061	BAWALESHIE/MPEHUASEM	C	1000	0	1000	13	0
2501	20200002946	AYW14203013002	ESCAPADE RESTAURANT	RESTAURANTS	29	212	1061	1061	1061	1061	AIRPORT WEST	C	1000	0	1000	14	0
2502	20200002947	AYW14222010009	SHAKA ZULU	RESTAURANTS	29	212	1061	1061	1061	1061	ROMAN RIDGE	C	1000	0	1000	14	0
2503	20200002949	AYW13071001035	KOFFEE LOUNGE	RESTAURANTS	29	212	1062	1062	1062	1062	EAST LEGON	D	600	0	600	13	0
2504	20200002950	AYW13073018003	RED GINGER SALON	HAIR & BEAUTY SERVICE PROVIDERS	3	30	155	155	155	155	0	B	526	0	526	13	0
2505	20200002951	AYW13073004004	LANEL HAIR DAIRY	HAIR & BEAUTY SERVICE PROVIDERS	3	30	156	156	156	156	0	C	126	0	126	13	0
2506	20200002953	AYW13147008007	STOUBOS LIMITED	SALOON AND SUB URBAN VEHICLES SALES	3	24	123	123	123	123	EAST LEGON	B	6312	0	6312	13	0
2507	20200002954	AYW14195002003	ALLIANCE MOTORS	SALOON AND SUB URBAN VEHICLES SALES	3	24	123	123	123	123	AIRPORT COMMERCIAL	B	6312	6312	6312	14	6312
2508	20200002956	AYW12100017003	TATA AFRICA HOLDING LTD	SALOON AND SUB URBAN VEHICLES SALES	3	24	123	123	123	123	SOUTH LEGON	B	6312	6312	6312	12	6312
2509	20200002957	AYW13132003001	LUXURY CARS	SALOON AND SUB URBAN VEHICLES SALES	3	24	124	124	124	124	EAST LEGON	C	2104	0	2104	13	0
2510	20200002958	AYW13001002003	B. Y. D	SALOON AND SUB URBAN VEHICLES SALES	3	24	124	124	124	124	EAST LEGON	C	2104	0	2104	13	0
2511	20200002959	AYW13037101001	DUFFYS HAIR 	HAIR & BEAUTY SERVICE PROVIDERS	3	30	155	155	155	155	0	B	526	526	852	13	200
2512	20200002960	AYW13009017002	SIR IKE MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	16	156	790	790	790	790	0	C	1000	0	1000	13	0
2513	20200002961	AYW14005030005	FELICO ENT.	SECONDHAND ITEMS	16	156	790	790	790	790	TESANO	A	1000	0	1000	14	0
2514	20200002962	AYW14005033002	ABDU RAZAK MOHAMMED	SECONDHAND ITEMS	16	156	790	790	790	790	TESANO	A	1000	0	1000	14	0
2515	20200002963	AYW14005035001	SWISS ENT.	SECONDHAND ITEMS	16	156	790	790	790	790	TESANO	A	1000	166	1066	14	100
2516	20200002964	AYW14011007018	FRIMPONG REFRIGERATION	SECONDHAND ITEMS	16	156	790	790	790	790	TESANO	A	1000	0	1000	14	0
2517	20200002965	AYW14100016006	KANTAMANTO ANNEX	SECONDHAND ITEMS	16	156	790	790	790	790	DZORWULU	A	1000	166	1000	14	166
2518	20200002966	AYW13123001002	ERATA MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	9	85	516	516	516	516	EAST LEGON	B	1578	0	1578	13	0
2519	20200002967	AYW14040006003	AFRICAN STARS MOTORS LIMITED	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	9	85	516	516	516	516	ABELENKPE	B	1578	0	1578	14	0
2520	20200002968	AYW14019001002	ULTIMATE CAR PORT	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ABELENKPE	C	736	0	736	14	0
2521	20200002969	AYW14050003001	J. A. MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ABELENKPE	C	736	0	736	14	0
2522	20200002970	AYW14104020001	J. B. PLAZA MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	DZORWULU	C	736	0	736	14	0
2523	20200002971	AYW14220010002	CARPORT ENTERPRISE	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	AIRPORT WEST	C	736	0	736	14	0
2524	20200002972	AYW14087001001	MOTOR TECH	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	DZORWULU	C	736	0	736	14	0
2525	20200002973	AYW14078006001	BOND MILLENNIUM MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	DZORWULU	C	736	0	736	14	0
2526	20200002974	AYW14078006002	INTEGRETY INVESTMENT LTD.	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	DZORWULU	C	736	0	736	14	0
2527	20200002975	AYW14078006003	CAR POOL LTD.	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	DZORWULU	C	736	0	736	14	0
2528	20200002976	AYW14078006004	YOUNG STAR	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	DZORWULU	C	736	0	736	14	0
2529	20200002977	AYW14132005002	SELECT AUTO	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	AIRPORT WEST RES. AR	C	736	0	736	14	0
2530	20200002978	AYW14132005001	WONDERFUL WORLD INVESTMENT	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	AIRPORT WEST RES. AR	C	736	0	736	14	0
2531	20200002979	AYW14019001004	JOE MORTEY MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ABELENKPE	C	736	0	736	14	0
2532	20200002980	AYW14019001005	O. A. CAR PORT	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ABELENKPE	C	736	0	736	14	0
2533	20200002981	AYW14019001006	TOTIKY MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ABELENKPE	C	736	0	736	14	0
2534	20200002982	AYW14019001007	BAMBOO GARDENS & TRADING CO.	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ABELENKPE	C	736	0	736	14	0
2535	20200002983	AYW14019001008	AFRICA STAR MOTORS LTD.	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ABELENKPE	C	736	736.4	732.4	14	740
2536	20200002984	AYW14019001009	CASH MONEY MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ABELENKPE	C	736	0	736	14	0
2537	20200002985	AYW14019001010	Y - OPUSUD	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ABELENKPE	C	736	0	736	14	0
2538	20200002986	AYW14019001011	SAACFORI APEX VENTURES	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ABELENKPE	C	736	0	736	14	0
2539	20200002987	AYW14222003001	S AND SIM AUTO	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2540	20200002988	AYW14222003002	PEAL SHINE MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2541	20200002989	AYW14222003003	GEORGE'S CAR SELL GARAGE	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2542	20200002990	AYW14222003004	DORASHEL AUTO MOBILE	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2543	20200002991	AYW14222003005	P. AGYA-BOAT ENTERPRISE	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2544	20200002992	AYW14222003006	RECCA CAR CENTRE	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2545	20200002993	AYW14222003007	ALHARAGE ENTERPRISE	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2546	20200002994	AYW14222003008	ZEBA MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	736.4	735.4	14	737
2547	20200002995	AYW14222003009	ALASS GRASSIA  ENTERPRISE	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2548	20200002996	AYW14222003010	ALLAH BAMAH	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2549	20200002997	AYW14222003011	SEIKOM ENT.	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2550	20200002998	AYW14222003012	MCFAL AUTO	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2551	20200002999	AYW14222003013	AUTO TRADING & ACOMMODATION LTD.	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2552	20200003000	AYW14222003014	HOMMAY MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	ROMAN RIDGE	C	736	0	736	14	0
2553	20200003001	AYW14080001002	OWUSU COMPANY LIMITED	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	DZORWULU	C	736	0	736	14	0
2554	20200003002	AYW14080001003	NANA MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	DZORWULU	C	736	0	736	14	0
2555	20200003003	AYW14080001004	CITY LINK MOTORS	USED VEHICLES SALES (SECOND-HAND CAR DEALERS)	3	24	128	128	128	128	DZORWULU	C	736	0	736	14	0
2556	20200003015	AYW13026037004	DESIGN AND TECHNOLOGY	SENIOR HIGH / TECHNICAL SCHOOLS	8	82	489	489	489	489	EAST LEGON	A	1368	0	1368	13	0
2557	20200003016	AYW13026008001	ALLIED OIL	SERVICE/ FILLING STATIONS (FUEL)	9	88	536	536	536	536	EAST LEGON	C	5786	0	5786	13	0
2558	20200003017	AYW13013031001	ALLIED OIL	SERVICE/ FILLING STATIONS (FUEL)	9	88	536	536	536	536	EAST LEGON	C	5786	5786	5786	13	5786
2559	20200003020	AYW12082009001	LEGON SHELL	SERVICE/ FILLING STATIONS (FUEL)	9	88	539	539	539	539	UNIVERSITY O	D	3156	0	3156	12	0
2560	20200003021	AYW12073015003	BENAB FILLING STATION	SERVICE/ FILLING STATIONS (FUEL)	9	88	539	539	539	539	W. LANDS	D	3156	0	3156	12	0
2561	20200003022	AYW13062019006	SEL  SERVICE STATION	SERVICE/ FILLING STATIONS (FUEL)	9	88	539	539	539	539	EAST LEGON	D	4339.5	4339.5	4339.5	13	4339.5
2562	20200003023	AYW13146027001	ALLIED OIL COMPANY LTD.	SERVICE/ FILLING STATIONS (FUEL)	9	88	539	539	539	539	SHIASHIE	D	3156	0	3156	13	0
2563	20200003024	AYW14196003003	TOTAL PETROLEUM GHANA LTD.	SERVICE/ FILLING STATIONS (FUEL)	9	88	539	539	539	539	AIRPORT COMMERCIAL	D	3156	0	3156	14	0
2564	20200003025	AYW12071003001	SHELL	SERVICE/ FILLING STATIONS (FUEL)	9	88	539	539	539	539	UNIVERSITY O	D	4339.5	0	4339.5	12	0
2565	20200003026	AYW14001017001	TOTAL PETROLEUM GH. LTD.	SERVICE/ FILLING STATIONS (FUEL)	9	88	539	539	539	539	TESANO	D	3156	0	3156	14	0
2566	20200003027	AYW13071020001	TOTAL PETROLEUM GH. LTD.	SERVICE/ FILLING STATIONS (FUEL)	9	88	539	539	539	539	EAST LEGON	D	4339.5	4339.5	4340	13	4339
2567	20200003028	AYW12100001005	SHELL MOTORWAY SUPERMARKET	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	NORTH DZORWU	E	3156	3156	5156	12  paid	1156
2568	20200003029	AYW12083001009	READY FILLING STATION	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	UNIVERSITY O	E	3156	0	3156	12	0
2569	20200003030	AYW13006002001	TOTAL PETROLEUM GHANA LTD.(LEGON 1)	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	TRINITY COLLEGE	E	526	0	526	13	0
2570	20200003031	AYW13106007001	SKY PETROLEUM	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	EAST LEGON	E	3156	0	3156	13	0
2571	20200003032	AYW13038021002	LATCHVIEW VENTURES	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	EAST LEGON	E	3156	3156	3156	13	3156
2572	20200003033	AYW13026005009	ALLIED OIL FILLING STATION	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	EAST LEGON	E	3156	3156	3156	13	3156
2573	20200003034	AYW13013032003	ALLIED OIL	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	EAST LEGON	E	526	3156	526	13	3156
2574	20200003035	AYW13006001001	TOTAL PETROLEUM GH. LTD. (LEGON 2)	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	EAST LEGON	E	526	0	526	13	0
2575	20200003036	AYW14002005001	SIC FILLING STATION PETROL PUMP	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	TESANO	E	526	0	526	14	0
2576	20200003037	AYW14011008001	LANDMARK GAS OIL CO. LTD.	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	TESANO	E	526	3156	2104	14	1578
2577	20200003038	AYW14077014001	ALLIED OIL COMPANY GH. LTD	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	ABELENKPE	E	526	3156	526	14	3156
2578	20200003039	AYW14196005002	SHELL PETROL FILLING STATION	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	AIRPORT COMMERCIAL	E	3156	3156	1904	14	4408
2579	20200003040	AYW14069005006	ALLIED OIL	SERVICE/ FILLING STATIONS (FUEL)	9	88	540	540	540	540	S.C.C./PLANTPOOL	E	526	0	526	14	0
2580	20200003042	AYW14168006001	O. M. A.	CHANDLERY (SHIPPING SUPPLIES) SERVICES	30	216	1106	1106	1106	1106	AIRPORT WEST	B	2104	2104	2104	14	2104
2581	20200003043	AYW14175011004	O M A OIL & MARINE	CHANDLERY (SHIPPING SUPPLIES) SERVICES	30	216	1106	1106	1106	1106	AIRPORT WEST	B	2104	0	2104	14	0
2582	20200003045	AYW13012018004	VIVIAN SHO ES	BOUTIQUES	12	101	594	594	594	594	0	D	295	0	295	13	0
2583	20200003046	AYW13139015002	MANGO &WHEAT	SNACK BARS	29	212	1067	1067	1067	1067	0	A	526	526	752	13	300
2584	20200003047	AYW13108014001	YAH	SNACK BARS	29	212	1067	1067	1067	1067	0	A	526	526	526	13	526
2585	20200003049	AYW13055002003	JAMS JUICE LIMITED 	SNACK BARS	29	212	1067	1067	1067	1067	EAST LEGON	A	526	0	526	13	0
2586	20200003050	AYW13074013005	BABA FRO COMPANY LIMITED	SNACK BARS	29	212	1068	1068	1068	1068	GARDEN STREET	B	316	0	316	13	0
2587	20200003051	AYW13037099001	CRAMS & LAYERS	SNACK BARS	29	212	1068	1068	1068	1068	0	B	316	0	316	13	0
2588	20200003052	AYW13139020006	CLEAREATS	SNACK BARS	29	212	1068	1068	1068	1068	0	B	316	316	316	13	316
2589	20200003053	AYW13071009002	PAM AND COOK	SNACK BARS	29	212	1068	1068	1068	1068	 EAST LEGON	B	316	0	316	13	0
2590	20200003055	AYW13013031006	CAKE BOSS	SNACK BARS	29	212	1068	1068	1068	1068	0	B 	316	316	316	13	316
2591	20200003058	AYW13060004005	PAPA'S PIZZA	SNACK BARS	29	212	1067	1067	1067	1067	EAST LEGON EXTENSION	A	526	526	526	13	526
2592	20200003059	AYW13106001004	NOURISHLAD SMOOTHY'S	SNACK BARS	29	212	1067	1067	1067	1067	EAST LEGON	A	526	526	526	13	526
2593	20200003060	AYW13071001027	CHIX-N-RIBS LIMITED	SNACK BARS	29	212	1067	1067	1067	1067	EAST LEGON	A	526	0	526	13	0
2594	20200003061	AYW13106027005	EDDYS PIZZA (ED & ED)	SNACK BARS	29	212	1067	1067	1067	1067	EAST LEGON	A	526	526	52	13	1000
2595	20200003062	AYW13071001049	BOURBON HSE CAFE	SNACK BARS	29	212	1067	1067	1067	1067	EAST LEGON	A	526	0	526	13	0
2596	20200003063	AYW13071001053	DELIBITE GH. LTD.	SNACK BARS	29	212	1067	1067	1067	1067	EAST LEGON	A	526	526	526	13	526
2597	20200003064	AYW13083033001	VIDAE CAFE	SNACK BARS	29	212	1067	1067	1067	1067	EAST LEGON	A	526	526	526	13	526
2598	20200003065	AYW13049016004	PINKBERRY GHANA LIMITED	SNACK BARS	29	212	1067	1067	1067	1067	EAST LEGON	A	526	0	526	13	0
2599	20200003066	AYW13013007001	MAACHI FOOD LTD.	SNACK BARS	29	212	1067	1067	1067	1067	EAST LEGON	A	526	0	526	13	0
2600	20200003067	AYW14110025003	CHOCOPAIN LTD.	SNACK BARS	29	212	1067	1067	1067	1067	DZORWULU	A	526	0	526	14	0
2601	20200003068	AYW14153003002	FEEDER LINKS	SNACK BARS	29	212	1067	1067	1067	1067	AIRPORT WEST	A	526	0	526	14	0
2602	20200003069	AYW14011007003	C. S. RESTAURANT	SNACK BARS	29	212	1067	1067	1067	1067	TESANO	A	526	526	526	14	526
2603	20200003070	AYW14171003001	JOSIE CUPPUCCINO RESTAURANT	SNACK BARS	29	212	1067	1067	1067	1067	AIRPORT WEST	A	526	526	526	14	526
2604	20200003072	AYW12073016005	GHANA HOSTEL LTD(PENTAGON BLOCK A) ROWIES	SNACK BARS	29	212	1068	1068	1068	1068	LEGON	B	316	0	316	12 Paid	0
2605	20200003073	AYW12073016006	GHANA HOSTEL LTD(PENTAGON A)GOLDEN KITCHEN	SNACK BARS	29	212	1068	1068	1068	1068	LEGON	B	316	0	316	12 paid	0
2606	20200003074	AYW12073017006	TYME OUT (PENT B) GH HOSTEL LTD	SNACK BARS	29	212	1068	1068	1068	1068	LEGON	B	316	0	316	12	0
2607	20200003075	AYW12073017008	CROSS ROAD RESTAURANT(PENT B)GH.HOS.LTD	SNACK BARS	29	212	1068	1068	1068	1068	LEGON	B	316	0	316	12	0
2608	20200003076	AYW12073018008	ALVAROS (PENTAGON C)GH HOSTEL LTD	SNACK BARS	29	212	1068	1068	1068	1068	LEGON	B	316	0	316	12	0
2609	20200003077	AYW12073018001	REHOBOTH(PENTAGON BLK C)GH HOSTEL LTD	SNACK BARS	29	212	1068	1068	1068	1068	LEGON	B	316	0	316	12	0
2610	20200003078	AYW13123037002	SWEET DREAMS LTD.	SNACK BARS	29	212	1068	1068	1068	1068	EAST LEGON	B	316	315.6	315	13	316.6
2611	20200003079	AYW13049015001	WAFFIEMANIA LTD.	SNACK BARS	29	212	1068	1068	1068	1068	EAST LEGON	B	316	315.6	315.6	13	316
2612	20200003080	AYW13027005005	CASA BELLINI	SNACK BARS	29	212	1068	1068	1068	1068	EAST LEGON	B	316	0	316	13	0
2613	20200003081	AYW13100006001	PICK & SNACK	SNACK BARS	29	212	1068	1068	1068	1068	EAST LEGON	B	316	315.6	316	13	315.6
2614	20200003082	AYW13074030004	NATURE OWN	SNACK BARS	29	212	1068	1068	1068	1068	EAST LEGON	B	316	0	316	13	0
2615	20200003083	AYW13009008035	RITA MENSAH-POKU	SNACK BARS	29	212	1068	1068	1068	1068	EAST LEGON	B	316	0	316	13	0
2616	20200003084	AYW14180002001	NATIONAL SERVICE SCHEME RESTING POINT	SNACK BARS	29	212	1068	1068	1068	1068	AIRPORT WEST RES. AR	B	316	315.6	316	14	315.6
2617	20200003085	AYW14003008001	J S LOUNGE	SNACK BARS	29	212	1068	1068	1068	1068	ABELENKPE	B	316	0	316	14	0
2618	20200003086	AYW13050021004	PINK BEVY LI	SNACK BARS	29	212	1067	1067	1067	1067	0	A	526	528	526	13	528
2619	20200003087	AYW13071015002	JOYFUL DELI & DESERTS	SNACK BARS	29	212	1068	1068	1068	1068	0	B	316	0	316	13	0
2620	20200003088	AYW13080005001	ELIM PRIDE SMOOTHIE	SNACK BARS	29	212	1068	1068	1068	1068	0	B	316	0	316	13	0
2621	20200003089	AYW13060009001	THE SPA HUMMAN	SPA	29	212	1088	1088	1088	1088	EAST LEGON	C	500	0	500	13	0
2622	20200003090	AYW13075032002	BEAUTY BOWL	SPA	29	212	1088	1088	1088	1088	0	C	500	0	500	13	0
2623	20200003091	AYW13089016001	LOWSTUDIO 3SPA	SPA	29	212	1088	1088	1088	1088	0	C	500	0	500	13	0
2624	20200003092	AYW13050022002	BERKO MOTORS	SPARE PARTS SALES OUTLETS	4	43	199	199	199	199	0	A	700	0	700	13	0
2625	20200003093	AYW13133002001	MR. SUNDAY	SPARE PARTS SALES OUTLETS	4	43	203	203	203	203	0	D	200	0	200	13	0
2626	20200003094	AYW13009008039	CYNTEIA AYITEY	SPARE PARTS SALES OUTLETS	4	43	203	203	203	203	0	D	200	0	200	13	0
2627	20200003095	AYW13009008041	PEACE MOTORS	SPARE PARTS SALES OUTLETS	4	43	203	203	203	203	0	D	200	100	250	13	50
2628	20200003096	AYW13107012002	EXOTIC AUTO EXPO LTD.	SPARE PARTS SALES OUTLETS	4	43	199	199	199	199	EAST LEGON	A	700	700	700	13	700
2629	20200003097	AYW14195004003	AMINGO ENT. (ANNEX)	SPARE PARTS SALES OUTLETS	4	43	199	199	199	199	AIRPORT COMMERCIAL	A	700	0	700	14	0
2630	20200003099	AYW13007024003	AFFORDABLE AUTO SALE	SPARE PARTS SALES OUTLETS	4	43	201	201	201	201	EAST LEGON	C	300	0	300	13	0
2631	20200003100	AYW12096004001	GEORGE  NORTEY ENT.	SPARE PARTS SALES OUTLETS	4	43	203	203	203	203	NORTH DZORWULU	D	200	0	200	12	0
2632	20200003101	AYW13133010004	DE NAASBETH ENT.	SPARE PARTS SALES OUTLETS	4	43	203	203	203	203	EAST LEGON	D	200	0	200	13	0
2633	20200003102	AYW13007034002	SAPPERA ENT.	SPARE PARTS SALES OUTLETS	4	43	203	203	203	203	TRINITY COLLEGE	D	200	0	200	13	0
2634	20200003103	AYW14001011001	ALLDAYS MOTORS	SPARE PARTS SALES OUTLETS	4	43	203	203	203	203	TESANO	D	200	0	200	14	0
2635	20200003104	AYW14005030007	COASTAL MOTOR & TRADING	SPARE PARTS SALES OUTLETS	4	43	203	203	203	203	TESANO	D	200	0	200	14	0
2636	20200003105	AYW14009001001	NAMACO ENT.	SPARE PARTS SALES OUTLETS	4	43	203	203	203	203	TESANO	D	200	0	200	14	0
2637	20200003106	AYW14009010001	M. W. ENT.	SPARE PARTS SALES OUTLETS	4	43	203	203	203	203	TESANO	D	200	0	200	14	0
2638	20200003107	AYW14011007005	METRO AUTO PARTS	SPARE PARTS SALES OUTLETS	4	43	203	203	203	203	TESANO	D	200	0	200	14	0
2639	20200003108	AYW14011005004	NAMAKO VENTURES	SPARE PARTS SALES OUTLETS	4	43	203	203	203	203	TESANO	D	200	0	200	14	0
2640	20200003109	AYW13107013012	EMMASEL STATIONARY AND BOOKSHOP	"BOOKS, STATIONERY, OFFICE EQUIPMENT, COMPUTER & ACCESSORY, ETC. SHOPS"	28	209	1032	1032	1032	1032	0	J	160	0	160	13	0
2641	20200003110	AYW13107013014	NAMNUER ENTERPRISE	"BOOKS, STATIONERY, OFFICE EQUIPMENT, COMPUTER & ACCESSORY, ETC. SHOPS"	28	209	1032	1032	1032	1032	0	J	160	0	160	13	0
2642	20200003111	AYW13013031007	METROPOLITAN BOOK SERVICES	"BOOKS, STATIONERY, OFFICE EQUIPMENT, COMPUTER & ACCESSORY, ETC. SHOPS"	28	209	1032	1032	1032	1032	LA BAWALESHIE ROAD.FREETOWN AVENUE	J	160	0	160	13	0
2643	20200003113	AYW13037099002	EFUA's ATTRACTION	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	605	605	605	605	0	B	84	0	84	13	0
2644	20200003114	AYW13037097001	SERAPHONE CLOTHING	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	604	604	604	604	0	A	105	0	105	13	0
2645	20200003115	AYW13012018003	AJETY SHOP	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	606	606	606	606	0	C	53	0	53	13	0
2646	20200003116	AYW13010024004	MAGGIELS FASHION	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	605	605	605	605	0	B	84	0	84	13	0
2647	20200003117	AYW13009017001	SIMON FASHION	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	605	605	605	605	0	B	84	0	84	13	0
2648	20200003118	AYW13010022002	PROFESSIONAL TAILORING	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	606	606	606	606	0	C	53	0	53	13	0
